seq_name,nu
Q99816_146_227,0.525
Q99819_1_47,0.572
Q99835_1_60,0.545
Q99835_563_787,0.449
Q99848_206_306,0.574
Q99853_122_325,0.537
Q99856_1_223,0.466
Q99856_349_593,0.514
Q99865_1_48,0.584
Q99871_193_256,0.559
Q99871_1_33,0.489
Q99873_1_56,0.58
Q99884_1_39,0.499
Q99884_586_636,0.511
Q99909_78_188,0.491
Q99928_340_441,0.503
Q99928_1_49,0.557
Q99929_1_42,0.582
Q99929_124_193,0.526
Q99932_1_323,0.519
Q99932_435_485,0.548
Q99933_1_214,0.493
Q99935_1_248,0.489
Q99941_1_320,0.533
Q99941_405_582,0.526
Q99941_665_703,0.555
Q99942_88_180,0.481
Q99944_245_293,0.575
Q99944_1_38,0.556
Q99946_1_306,0.507
Q99952_301_460,0.517
Q99954_1_134,0.517
Q99956_77_106,0.516
Q99956_136_205,0.536
Q99956_352_384,0.576
Q99958_167_501,0.509
Q99958_1_66,0.541
Q99959_1_356,0.497
Q99959_628_667,0.55
Q99959_455_507,0.541
Q99961_257_310,0.547
Q99962_255_296,0.555
Q99963_255_291,0.573
Q99965_1_32,0.54
Q99965_138_182,0.542
Q99965_656_735,0.51
Q99966_1_152,0.547
Q99967_1_270,0.509
Q99972_1_72,0.529
Q99972_178_249,0.516
Q99973_2212_2627,0.513
Q99973_1942_1986,0.554
Q99973_1593_1682,0.53
Q99973_582_906,0.458
Q99973_367_448,0.563
Q99973_1_268,0.55
Q99973_1102_1136,0.567
Q99983_373_421,0.572
Q99983_1_63,0.503
Q99985_663_751,0.537
Q99986_340_396,0.505
Q99988_1_194,0.495
Q99990_55_258,0.495
Q99996_463_494,0.57
Q99996_780_825,0.577
Q99996_895_945,0.57
Q99996_999_1096,0.556
Q99996_1171_1337,0.529
Q99996_2559_2605,0.589
Q99996_1368_1431,0.556
Q99996_1460_1580,0.554
Q99996_1665_1846,0.509
Q99996_1_170,0.442
Q99996_3728_3907,0.485
Q99996_3445_3591,0.516
Q99996_2160_2192,0.591
Q99996_3097_3139,0.545
Q99996_2873_3020,0.532
Q99996_2740_2822,0.555
Q99996_2643_2701,0.539
Q99996_3619_3650,0.542
Q99996_2432_2498,0.551
Q99999_1_67,0.529
Q9BPU6_498_564,0.544
Q9BPV8_1_39,0.564
Q9BPW4_1_351,0.513
Q9BPW5_210_248,0.591
Q9BPW5_1_34,0.555
Q9BPW8_1_64,0.541
Q9BPX3_656_692,0.51
Q9BPX3_896_1015,0.52
Q9BPX6_1_108,0.525
Q9BPX7_196_228,0.603
Q9BPY3_322_351,0.561
Q9BPZ2_1_48,0.58
Q9BPZ3_77_127,0.561
Q9BPZ7_1_380,0.472
Q9BQ04_159_359,0.487
Q9BQ15_119_211,0.547
Q9BQ16_377_436,0.653
Q9BQ16_1_145,0.53
Q9BQ16_217_253,0.555
Q9BQ31_416_491,0.577
Q9BQ39_655_737,0.495
Q9BQ39_1_134,0.516
Q9BQ48_1_36,0.529
Q9BQ49_1_75,0.519
Q9BQ52_793_826,0.57
Q9BQ52_183_241,0.536
Q9BQ52_1_53,0.571
Q9BQ61_1_176,0.514
Q9BQ65_1_59,0.521
Q9BQ66_1_201,0.533
Q9BQ67_1_41,0.498
Q9BQ69_1_90,0.557
Q9BQ70_593_676,0.518
Q9BQ70_1_180,0.45
Q9BQ75_1_82,0.228
Q9BQ83_156_187,0.535
Q9BQ87_108_167,0.57
Q9BQ89_1_295,0.517
Q9BQ95_390_431,0.546
Q9BQ95_1_83,0.527
Q9BQA5_391_517,0.564
Q9BQB4_177_213,0.496
Q9BQB4_1_71,0.527
Q9BQC3_416_489,0.539
Q9BQD1_1_86,0.514
Q9BQD3_102_176,0.606
Q9BQD7_200_235,0.577
Q9BQE5_1_337,0.514
Q9BQE6_1_289,0.523
Q9BQE9_53_202,0.567
Q9BQF6_1_524,0.467
Q9BQF6_875_931,0.557
Q9BQF6_667_745,0.519
Q9BQG0_694_792,0.604
Q9BQG0_1_37,0.568
Q9BQG0_1131_1328,0.581
Q9BQG0_933_972,0.575
Q9BQG1_1_301,0.511
Q9BQI3_461_499,0.529
Q9BQI3_232_383,0.555
Q9BQI3_128_163,0.57
Q9BQI3_1_70,0.543
Q9BQI4_1_79,0.519
Q9BQI4_155_184,0.568
Q9BQI5_1_555,0.497
Q9BQI6_976_1014,0.537
Q9BQI6_706_806,0.571
Q9BQI6_189_413,0.477
Q9BQI7_466_513,0.554
Q9BQI7_1_312,0.577
Q9BQI7_729_771,0.567
Q9BQI9_1_161,0.512
Q9BQK8_516_589,0.49
Q9BQK8_96_447,0.498
Q9BQL6_489_518,0.534
Q9BQL6_139_221,0.521
Q9BQL6_328_374,0.624
Q9BQM9_1_153,0.558
Q9BQN1_306_747,0.508
Q9BQN1_83_128,0.573
Q9BQP7_1_104,0.521
Q9BQP9_1_98,0.522
Q9BQQ3_203_440,0.539
Q9BQQ7_157_232,0.535
Q9BQR3_1_31,0.595
Q9BQS2_1_137,0.504
Q9BQS6_1_42,0.567
Q9BQS6_130_159,0.573
Q9BQS7_1065_1158,0.527
Q9BQS8_174_409,0.535
Q9BQS8_1219_1341,0.546
Q9BQS8_545_621,0.558
Q9BQS8_964_1020,0.555
Q9BQT9_798_956,0.535
Q9BQT9_674_706,0.582
Q9BQT9_485_524,0.568
Q9BQT9_348_379,0.566
Q9BQW3_1_39,0.552
Q9BQW3_391_602,0.509
Q9BQY4_1_138,0.563
Q9BQY4_203_288,0.526
Q9BQY9_1_259,0.495
Q9BR09_119_159,0.561
Q9BR10_1_227,0.494
Q9BR11_416_485,0.544
Q9BR11_1_55,0.549
Q9BR11_285_327,0.567
Q9BR26_458_566,0.536
Q9BR39_443_696,0.508
Q9BR39_150_286,0.5
Q9BR46_1_151,0.51
Q9BR61_1_43,0.562
Q9BR61_125_158,0.564
Q9BR76_399_455,0.549
Q9BR77_1_51,0.568
Q9BR77_154_213,0.539
Q9BR84_1_304,0.462
Q9BRA0_1_33,0.549
Q9BRB3_73_201,0.518
Q9BRB3_501_760,0.502
Q9BRC7_436_490,0.4
Q9BRD0_1_446,0.502
Q9BRG2_111_273,0.506
Q9BRH9_61_208,0.51
Q9BRH9_504_671,0.519
Q9BRI3_1_69,0.55
Q9BRJ2_1_48,0.557
Q9BRJ6_1_74,0.537
Q9BRJ9_1_82,0.533
Q9BRJ9_155_268,0.529
Q9BRK0_61_95,0.541
Q9BRK0_145_252,0.507
Q9BRK3_1_37,0.554
Q9BRK3_295_442,0.501
Q9BRK4_1_324,0.523
Q9BRK4_532_566,0.575
Q9BRK5_1_61,0.526
Q9BRL6_88_282,0.601
Q9BRL7_144_186,0.586
Q9BRN9_1_65,0.531
Q9BRP0_1_121,0.513
Q9BRP1_215_249,0.58
Q9BRP1_100_187,0.554
Q9BRP7_278_351,0.527
Q9BRP8_59_147,0.535
Q9BRP9_1_147,0.526
Q9BRQ0_1_325,0.503
Q9BRQ5_1_34,0.548
Q9BRQ5_175_244,0.551
Q9BRQ6_1_85,0.547
Q9BRR0_1_49,0.562
Q9BRR0_119_317,0.512
Q9BRR0_440_538,0.519
Q9BRR6_1_47,0.517
Q9BRR8_558_594,0.577
Q9BRR8_637_931,0.413
Q9BRR8_462_508,0.574
Q9BRR8_1_422,0.482
Q9BRR9_437_517,0.5
Q9BRR9_1_31,0.562
Q9BRR9_80_329,0.493
Q9BRS2_439_568,0.456
Q9BRS2_1_159,0.505
Q9BRS8_180_491,0.496
Q9BRS8_1_88,0.556
Q9BRT6_36_83,0.565
Q9BRT8_1_44,0.571
Q9BRT8_72_124,0.563
Q9BRU2_1_42,0.581
Q9BRU9_191_249,0.523
Q9BRY0_108_171,0.518
Q9BRZ2_357_493,0.504
Q9BS16_1_33,0.608
Q9BS18_1_74,0.57
Q9BS31_448_505,0.548
Q9BS31_1_178,0.503
Q9BS34_1_204,0.529
Q9BS86_1_63,0.57
Q9BS91_379_424,0.573
Q9BS91_169_232,0.535
Q9BSA4_425_534,0.501
Q9BSA9_225_256,0.545
Q9BSA9_1_34,0.557
Q9BSA9_475_504,0.556
Q9BSC4_444_688,0.433
Q9BSD3_1_199,0.51
Q9BSD7_81_190,0.548
Q9BSE2_1_196,0.554
Q9BSE4_84_406,0.51
Q9BSE5_1_40,0.563
Q9BSF0_1_49,0.54
Q9BSF8_1_163,0.532
Q9BSF8_413_475,0.552
Q9BSG1_59_175,0.5
Q9BSG5_182_229,0.512
Q9BSG5_1_85,0.534
Q9BSH3_142_213,0.523
Q9BSH4_1_60,0.565
Q9BSI4_193_451,0.47
Q9BSJ2_767_902,0.541
Q9BSJ2_1_199,0.498
Q9BSJ5_28_609,0.484
Q9BSJ6_1_199,0.524
Q9BSJ8_1_141,0.501
Q9BSJ8_909_977,0.556
Q9BSJ8_595_639,0.56
Q9BSK1_1_157,0.505
Q9BSK1_372_485,0.516
Q9BSK2_41_74,0.564
Q9BSK4_235_293,0.582
Q9BSL1_98_138,0.564
Q9BSL1_227_285,0.515
Q9BSM1_129_168,0.56
Q9BSN7_42_88,0.536
Q9BSN7_192_226,0.536
Q9BSQ5_365_444,0.514
Q9BSQ5_224_304,0.568
Q9BSQ5_156_193,0.571
Q9BSQ5_1_49,0.583
Q9BSR8_1_120,0.52
Q9BST9_201_254,0.538
Q9BST9_433_563,0.508
Q9BST9_1_31,0.586
Q9BSU3_164_229,0.567
Q9BSV6_125_184,0.556
Q9BSW2_1_165,0.525
Q9BSW2_380_544,0.501
Q9BSW7_1_171,0.477
Q9BSY4_1_110,0.529
Q9BT04_338_369,0.554
Q9BT09_209_278,0.431
Q9BT09_1_36,0.541
Q9BT23_1_31,0.592
Q9BT25_1_142,0.537
Q9BT25_340_410,0.545
Q9BT43_112_218,0.312
Q9BT49_85_223,0.49
Q9BT56_1_116,0.481
Q9BT67_1_116,0.553
Q9BT76_1_94,0.522
Q9BT76_195_320,0.496
Q9BT81_126_388,0.543
Q9BT81_1_39,0.554
Q9BT88_1_158,0.518
Q9BTA9_165_559,0.547
Q9BTA9_1_136,0.53
Q9BTC0_1_272,0.49
Q9BTC0_2208_2240,0.558
Q9BTC0_1191_2154,0.51
Q9BTC0_765_1049,0.528
Q9BTC0_319_671,0.53
Q9BTC8_345_381,0.558
Q9BTC8_529_594,0.529
Q9BTC8_416_471,0.555
Q9BTD1_1_123,0.529
Q9BTD3_256_319,0.538
Q9BTD8_1_366,0.533
Q9BTE3_148_232,0.528
Q9BTE7_1_44,0.573
Q9BTF0_414_477,0.568
Q9BTF0_115_208,0.547
Q9BTK2_1_45,0.541
Q9BTK6_1_96,0.59
Q9BTK6_138_191,0.552
Q9BTL3_46_118,0.497
Q9BTL4_55_223,0.529
Q9BTN0_386_440,0.566
Q9BTN0_516_628,0.514
Q9BTP6_1_135,0.514
Q9BTT0_160_268,0.657
Q9BTT6_417_524,0.534
Q9BTU6_1_79,0.529
Q9BTV5_294_337,0.582
Q9BTV6_342_433,0.51
Q9BTV7_1_319,0.511
Q9BTW9_1_33,0.599
Q9BTW9_320_353,0.491
Q9BTX1_385_532,0.534
Q9BTX3_144_173,0.54
Q9BTX7_302_342,0.559
Q9BU19_461_519,0.56
Q9BU19_1_334,0.337
Q9BU23_654_707,0.563
Q9BU40_317_348,0.542
Q9BU40_90_267,0.502
Q9BU40_1_45,0.548
Q9BU61_1_48,0.533
Q9BU68_1_103,0.495
Q9BU70_165_326,0.541
Q9BU76_91_263,0.491
Q9BU79_1_42,0.549
Q9BUA3_1_73,0.551
Q9BUA3_138_381,0.535
Q9BUA6_1_226,0.484
Q9BUB4_151_257,0.529
Q9BUB5_1_47,0.537
Q9BUB5_162_277,0.553
Q9BUB5_412_465,0.462
Q9BUB7_1_91,0.517
Q9BUD6_1_33,0.577
Q9BUF7_1_54,0.553
Q9BUG6_109_361,0.514
Q9BUG6_1_48,0.543
Q9BUH6_149_204,0.526
Q9BUH8_144_593,0.506
Q9BUI4_193_230,0.554
Q9BUJ0_1_50,0.519
Q9BUJ2_38_204,0.534
Q9BUJ2_600_856,0.474
Q9BUK6_89_162,0.539
Q9BUL5_1_329,0.484
Q9BUL9_159_199,0.565
Q9BUN1_1_197,0.496
Q9BUN1_260_341,0.509
Q9BUN5_1_79,0.579
Q9BUN8_199_251,0.5
Q9BUP0_1_60,0.547
Q9BUQ8_1_153,0.542
Q9BUQ8_209_252,0.57
Q9BUR4_1_151,0.557
Q9BUR4_501_548,0.565
Q9BUR5_1_52,0.559
Q9BUT9_1_88,0.534
Q9BUU2_1_169,0.521
Q9BUV0_1_165,0.557
Q9BUV0_197_290,0.548
Q9BUV8_1_137,0.487
Q9BUX1_1_30,0.583
Q9BUY5_1_289,0.513
Q9BV19_1_38,0.572
Q9BV29_152_185,0.624
Q9BV29_1_69,0.559
Q9BV35_147_187,0.55
Q9BV35_1_66,0.514
Q9BV36_500_600,0.55
Q9BV36_142_459,0.555
Q9BV38_338_388,0.55
Q9BV44_137_227,0.388
Q9BV44_1_39,0.586
Q9BV47_1_46,0.537
Q9BV68_271_311,0.569
Q9BV68_1_193,0.459
Q9BV79_1_42,0.537
Q9BV87_255_410,0.521
Q9BV87_1_34,0.523
Q9BV94_501_578,0.523
Q9BV97_1_191,0.519
Q9BVA0_305_490,0.526
Q9BVA6_1_99,0.529
Q9BVC5_85_232,0.543
Q9BVC6_1_199,0.469
Q9BVG4_167_233,0.568
Q9BVG8_765_833,0.526
Q9BVG8_237_290,0.557
Q9BVG8_1_109,0.515
Q9BVG9_1_56,0.529
Q9BVG9_447_487,0.581
Q9BVH7_1_77,0.544
Q9BVI0_775_937,0.525
Q9BVI0_969_1012,0.542
Q9BVI0_135_659,0.483
Q9BVJ6_330_592,0.544
Q9BVJ6_1_89,0.535
Q9BVJ6_735_771,0.533
Q9BVL2_433_599,0.532
Q9BVL2_1_249,0.537
Q9BVN2_1_478,0.502
Q9BVN2_672_850,0.515
Q9BVP2_461_549,0.591
Q9BVP2_86_131,0.575
Q9BVP2_205_236,0.571
Q9BVQ7_100_212,0.519
Q9BVQ7_579_630,0.552
Q9BVR0_264_367,0.502
Q9BVR0_65_122,0.531
Q9BVR0_546_589,0.565
Q9BVR0_1_33,0.569
Q9BVR0_652_691,0.583
Q9BVR0_991_1158,0.523
Q9BVR0_881_920,0.544
Q9BVR0_821_851,0.547
Q9BVS4_303_552,0.453
Q9BVS5_1_152,0.504
Q9BVS5_405_448,0.568
Q9BVT8_1_103,0.542
Q9BVT8_171_246,0.491
Q9BVV2_1_32,0.56
Q9BVV6_1_166,0.552
Q9BVV6_262_467,0.541
Q9BVV6_545_1533,0.477
Q9BVV7_1_105,0.569
Q9BVV8_1_132,0.506
Q9BVW5_1_64,0.506
Q9BVW5_146_301,0.569
Q9BVW6_1_85,0.518
Q9BVX2_1_74,0.529
Q9BW04_1_577,0.5
Q9BW11_151_206,0.577
Q9BW11_1_53,0.529
Q9BW19_1_149,0.55
Q9BW27_1_62,0.548
Q9BW61_1_102,0.497
Q9BW62_76_191,0.523
Q9BW71_66_420,0.483
Q9BW71_502_556,0.495
Q9BW72_1_106,0.537
Q9BW85_200_323,0.531
Q9BW91_1_63,0.545
Q9BW92_1_33,0.574
Q9BWC9_1_50,0.516
Q9BWC9_103_173,0.487
Q9BWE0_1_240,0.529
Q9BWE0_306_384,0.546
Q9BWF2_281_469,0.495
Q9BWF3_162_364,0.486
Q9BWG4_82_385,0.506
Q9BWG6_78_185,0.547
Q9BWH2_1_87,0.529
Q9BWH6_491_530,0.559
Q9BWH6_1_347,0.54
Q9BWH6_732_765,0.575
Q9BWJ2_1_59,0.526
Q9BWK5_80_157,0.565
Q9BWK5_1_42,0.589
Q9BWL3_194_253,0.55
Q9BWM5_1_276,0.5
Q9BWN1_1_460,0.496
Q9BWN1_524_585,0.433
Q9BWP8_1_103,0.534
Q9BWQ6_284_316,0.564
Q9BWQ6_1_69,0.583
Q9BWQ8_1_96,0.533
Q9BWS9_1_36,0.57
Q9BWT1_1_237,0.461
Q9BWT3_497_736,0.531
Q9BWT7_871_912,0.539
Q9BWT7_251_298,0.536
Q9BWT7_770_837,0.508
Q9BWT7_450_696,0.531
Q9BWU0_582_796,0.486
Q9BWU0_1_154,0.523
Q9BWU0_299_363,0.6
Q9BWU1_359_502,0.529
Q9BWV1_1_43,0.538
Q9BWV1_404_480,0.541
Q9BWV1_566_618,0.556
Q9BWV1_716_1114,0.513
Q9BWV2_1_254,0.494
Q9BWV3_1_87,0.533
Q9BWV3_472_514,0.552
Q9BWV7_1_87,0.532
Q9BWV7_416_552,0.506
Q9BWW4_92_388,0.484
Q9BWW7_1_348,0.501
Q9BWW8_1_343,0.47
Q9BWW9_1_433,0.482
Q9BWX1_1_32,0.623
Q9BWX1_300_381,0.452
Q9BWX5_1_185,0.494
Q9BWX5_295_397,0.524
Q9BX10_1_66,0.515
Q9BX26_392_1365,0.498
Q9BX40_88_385,0.479
Q9BX46_94_236,0.511
Q9BX59_424_468,0.548
Q9BX59_1_71,0.53
Q9BX63_64_246,0.534
Q9BX63_888_1249,0.502
Q9BX66_1_728,0.511
Q9BX66_759_796,0.555
Q9BX66_925_1239,0.511
Q9BX67_270_310,0.553
Q9BX68_1_44,0.568
Q9BX69_81_278,0.575
Q9BX69_661_1037,0.532
Q9BX69_339_374,0.582
Q9BX70_1_95,0.555
Q9BX73_1_63,0.534
Q9BX74_1_44,0.545
Q9BX79_587_636,0.528
Q9BX79_240_280,0.552
Q9BX79_1_48,0.55
Q9BX82_61_214,0.475
Q9BX84_1220_1745,0.486
Q9BX84_1975_2022,0.547
Q9BX84_536_608,0.52
Q9BX84_1109_1140,0.53
Q9BX84_763_832,0.523
Q9BX84_1_88,0.547
Q9BX93_1_105,0.482
Q9BX95_29_120,0.543
Q9BX97_1_39,0.525
Q9BX97_386_442,0.542
Q9BXA7_275_367,0.551
Q9BXA9_1159_1300,0.522
Q9BXA9_1024_1116,0.561
Q9BXA9_231_427,0.542
Q9BXA9_1_204,0.519
Q9BXA9_746_985,0.522
Q9BXA9_472_677,0.534
Q9BXB1_812_951,0.445
Q9BXB1_1_34,0.552
Q9BXB1_468_527,0.547
Q9BXB4_465_501,0.561
Q9BXB4_272_355,0.552
Q9BXB4_158_222,0.539
Q9BXB4_1_64,0.534
Q9BXB5_1_83,0.547
Q9BXB5_172_243,0.539
Q9BXB5_294_391,0.551
Q9BXB7_1_175,0.51
Q9BXC0_289_346,0.496
Q9BXC1_304_333,0.576
Q9BXE9_143_177,0.544
Q9BXF3_164_248,0.513
Q9BXF3_287_331,0.585
Q9BXF3_365_438,0.518
Q9BXF3_540_1484,0.488
Q9BXF6_173_594,0.525
Q9BXF9_1_98,0.542
Q9BXG8_344_430,0.569
Q9BXG8_1_206,0.544
Q9BXI3_1_35,0.585
Q9BXI6_396_508,0.512
Q9BXI6_1_65,0.552
Q9BXI9_1_108,0.524
Q9BXJ0_1_85,0.538
Q9BXJ1_1_114,0.523
Q9BXJ2_1_124,0.544
Q9BXJ4_1_94,0.507
Q9BXJ5_1_134,0.545
Q9BXJ7_362_453,0.505
Q9BXJ9_580_641,0.511
Q9BXK1_1_128,0.546
Q9BXK1_209_252,0.544
Q9BXK5_212_485,0.568
Q9BXL5_66_484,0.53
Q9BXL6_757_816,0.535
Q9BXL6_400_573,0.492
Q9BXL7_842_965,0.519
Q9BXL7_434_666,0.481
Q9BXL8_79_241,0.542
Q9BXM0_87_1461,0.527
Q9BXM7_173_217,0.571
Q9BXM7_1_104,0.544
Q9BXM9_1_32,0.559
Q9BXM9_322_368,0.584
Q9BXN1_1_73,0.483
Q9BXN2_70_115,0.554
Q9BXN2_1_41,0.571
Q9BXN6_1_97,0.5
Q9BXP2_1_41,0.542
Q9BXP2_791_870,0.542
Q9BXP5_1_154,0.465
Q9BXP5_760_876,0.494
Q9BXP5_270_416,0.571
Q9BXP8_431_484,0.557
Q9BXP8_1_269,0.456
Q9BXP8_1350_1409,0.548
Q9BXP8_1218_1272,0.547
Q9BXQ6_1_200,0.503
Q9BXQ6_514_578,0.528
Q9BXQ6_247_314,0.54
Q9BXR3_849_956,0.534
Q9BXR5_1_31,0.481
Q9BXR5_603_634,0.561
Q9BXR5_765_811,0.545
Q9BXR6_1_32,0.552
Q9BXS0_1_654,0.515
Q9BXS4_169_323,0.529
Q9BXS4_1_48,0.543
Q9BXS6_48_182,0.518
Q9BXS6_215_353,0.548
Q9BXS9_1_42,0.55
Q9BXS9_592_665,0.555
Q9BXT2_103_136,0.55
Q9BXT4_1111_1180,0.544
Q9BXT4_888_936,0.559
Q9BXT4_671_707,0.58
Q9BXT4_443_490,0.563
Q9BXT4_1_255,0.523
Q9BXT5_1018_1616,0.482
Q9BXT5_2259_2789,0.507
Q9BXT5_1920_1992,0.529
Q9BXT6_1_123,0.517
Q9BXT6_457_492,0.598
Q9BXT6_667_742,0.524
Q9BXT6_1177_1211,0.605
Q9BXT6_312_411,0.54
Q9BXT8_856_922,0.568
Q9BXT8_1351_1465,0.561
Q9BXT8_1_155,0.498
Q9BXT8_266_423,0.524
Q9BXT8_511_554,0.56
Q9BXT8_637_666,0.549
Q9BXT8_1098_1177,0.539
Q9BXU0_1_45,0.545
Q9BXU1_1_37,0.537
Q9BXU1_205_307,0.537
Q9BXU1_965_1019,0.579
Q9BXU2_154_312,0.514
Q9BXU3_146_409,0.543
Q9BXU7_401_433,0.554
Q9BXU7_98_295,0.542
Q9BXU7_560_824,0.51
Q9BXU9_1_261,0.515
Q9BXV9_57_100,0.508
Q9BXW3_1_62,0.545
Q9BXW6_792_823,0.587
Q9BXW6_331_566,0.529
Q9BXW7_1_45,0.56
Q9BXW9_303_345,0.563
Q9BXW9_1384_1451,0.594
Q9BXW9_1_51,0.529
Q9BXW9_839_1005,0.513
Q9BXX0_774_912,0.539
Q9BXX0_380_675,0.536
Q9BXX0_1_267,0.511
Q9BXX2_1036_1090,0.552
Q9BXX2_254_958,0.525
Q9BXX2_1_48,0.547
Q9BXX2_1183_1353,0.516
Q9BXX3_1205_1247,0.574
Q9BXX3_260_967,0.524
Q9BXX3_1_45,0.555
Q9BXY0_182_300,0.542
Q9BXY4_1_37,0.533
Q9BXY4_206_272,0.564
Q9BXY5_1_203,0.494
Q9BXY5_239_287,0.522
Q9BXY8_1_128,0.499
Q9BY07_1058_1137,0.526
Q9BY07_411_494,0.542
Q9BY07_214_297,0.574
Q9BY07_671_728,0.539
Q9BY07_958_1002,0.54
Q9BY07_1_106,0.529
Q9BY10_227_285,0.547
Q9BY11_306_389,0.533
Q9BY12_159_424,0.514
Q9BY12_1060_1098,0.55
Q9BY12_455_546,0.483
Q9BY12_1348_1383,0.564
Q9BY12_689_855,0.536
Q9BY12_1_100,0.563
Q9BY14_211_249,0.547
Q9BY15_1_37,0.575
Q9BY15_621_652,0.575
Q9BY19_1_65,0.556
Q9BY19_213_250,0.558
Q9BY21_1_38,0.556
Q9BY27_188_220,0.546
Q9BY42_196_306,0.558
Q9BY43_164_222,0.605
Q9BY44_452_537,0.557
Q9BY66_1422_1539,0.511
Q9BY66_1297_1366,0.554
Q9BY66_1092_1128,0.544
Q9BY66_161_371,0.497
Q9BY67_336_442,0.539
Q9BY67_1_45,0.548
Q9BY71_1_34,0.527
Q9BY76_1_183,0.527
Q9BY77_1_276,0.516
Q9BY77_358_421,0.55
Q9BY78_285_371,0.506
Q9BY79_1_148,0.531
Q9BY79_417_464,0.564
Q9BY84_301_665,0.507
Q9BYB0_348_478,0.523
Q9BYB0_522_570,0.548
Q9BYB0_663_1665,0.498
Q9BYC2_1_37,0.592
Q9BYC5_1_92,0.506
Q9BYC8_1_74,0.498
Q9BYD2_1_54,0.54
Q9BYD3_1_47,0.534
Q9BYD6_1_76,0.56
Q9BYE0_135_225,0.52
Q9BYE2_1_171,0.552
Q9BYE3_1_92,0.538
Q9BYE7_1_122,0.586
Q9BYE7_221_255,0.563
Q9BYE9_1130_1310,0.521
Q9BYF1_765_805,0.502
Q9BYG3_186_293,0.504
Q9BYG4_97_133,0.55
Q9BYG4_254_376,0.509
Q9BYG5_254_372,0.56
Q9BYG5_100_131,0.555
Q9BYG7_1_45,0.583
Q9BYG7_218_248,0.554
Q9BYG8_235_319,0.526
Q9BYG8_168_208,0.548
Q9BYG8_79_121,0.546
Q9BYH1_1_290,0.515
Q9BYH1_925_1024,0.518
Q9BYH8_1_421,0.498
Q9BYI3_291_521,0.505
Q9BYJ0_134_204,0.56
Q9BYJ1_155_204,0.552
Q9BYJ9_1_362,0.535
Q9BYK8_1_92,0.541
Q9BYK8_946_1118,0.549
Q9BYK8_260_400,0.509
Q9BYK8_2006_2051,0.542
Q9BYK8_2248_2277,0.529
Q9BYL1_1_112,0.51
Q9BYM8_143_200,0.55
Q9BYN0_1_32,0.563
Q9BYN7_1_326,0.528
Q9BYN7_361_553,0.504
Q9BYN7_721_854,0.497
Q9BYP7_1565_1800,0.519
Q9BYP7_816_1538,0.511
Q9BYP7_490_751,0.537
Q9BYP7_1_136,0.54
Q9BYP8_1_105,0.542
Q9BYP9_1_154,0.52
Q9BYQ0_1_159,0.518
Q9BYQ2_1_154,0.522
Q9BYQ3_1_159,0.515
Q9BYQ4_1_174,0.533
Q9BYQ5_1_205,0.509
Q9BYQ6_1_195,0.523
Q9BYQ7_1_146,0.538
Q9BYQ8_1_210,0.524
Q9BYQ9_1_185,0.521
Q9BYR0_1_210,0.511
Q9BYR2_1_181,0.52
Q9BYR3_1_166,0.527
Q9BYR4_154_195,0.547
Q9BYR4_1_42,0.556
Q9BYR5_1_136,0.544
Q9BYR6_1_98,0.524
Q9BYR7_1_98,0.514
Q9BYR8_1_98,0.53
Q9BYR9_1_128,0.524
Q9BYS1_1_174,0.516
Q9BYS8_299_371,0.555
Q9BYS8_67_102,0.541
Q9BYT3_1_104,0.542
Q9BYT3_393_514,0.529
Q9BYT5_1_123,0.536
Q9BYT8_1_40,0.551
Q9BYT9_229_285,0.479
Q9BYT9_1_161,0.51
Q9BYU1_80_125,0.54
Q9BYU1_280_374,0.548
Q9BYU5_1_128,0.523
Q9BYV1_1_48,0.553
Q9BYV2_326_358,0.648
Q9BYV6_328_548,0.597
Q9BYV7_1_48,0.55
Q9BYV8_270_373,0.522
Q9BYV8_82_166,0.579
Q9BYV9_129_619,0.522
Q9BYV9_721_841,0.546
Q9BYW2_1824_2469,0.493
Q9BYW2_1_1450,0.449
Q9BYW3_73_111,0.557
Q9BYX2_138_309,0.523
Q9BYX2_1_58,0.545
Q9BYX2_420_455,0.574
Q9BYX2_529_564,0.585
Q9BYX4_637_673,0.604
Q9BYX4_188_306,0.582
Q9BYZ2_1_53,0.555
Q9BYZ6_1_62,0.537
Q9BYZ6_298_389,0.521
Q9BYZ6_692_727,0.539
Q9BZ11_713_813,0.536
Q9BZ11_1_56,0.516
Q9BZ11_163_212,0.552
Q9BZ19_1_95,0.54
Q9BZ19_315_345,0.555
Q9BZ23_1_207,0.524
Q9BZ29_426_456,0.569
Q9BZ29_279_347,0.54
Q9BZ29_147_192,0.533
Q9BZ29_1176_1300,0.558
Q9BZ29_1648_1692,0.542
Q9BZ29_1352_1390,0.527
Q9BZ29_1_53,0.552
Q9BZ67_373_464,0.497
Q9BZ67_1_31,0.567
Q9BZ68_197_234,0.534
Q9BZ68_1_31,0.571
Q9BZ71_892_974,0.514
Q9BZ71_275_392,0.537
Q9BZ71_481_545,0.541
Q9BZ71_589_625,0.577
Q9BZ71_1_133,0.503
Q9BZ72_1261_1349,0.543
Q9BZ72_953_991,0.549
Q9BZ72_254_427,0.521
Q9BZ72_569_719,0.522
Q9BZ72_789_923,0.517
Q9BZ76_1195_1288,0.537
Q9BZ76_1_34,0.542
Q9BZ81_1_37,0.568
Q9BZ95_1_270,0.521
Q9BZ95_389_711,0.515
Q9BZ95_845_931,0.54
